"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
418-2-000031,여좌공영주차장(진해중근처),공영,노외,경상남도 창원시 진해구 태백동 24-4,경상남도 창원시 진해구 태백동 24-4,10,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15965700,128.66634100,2018-06-30
418-2-000065,태백동 임시공영주차장,공영,노외,경상남도 창원시 진해구 태백동 3-2,경상남도 창원시 진해구 태백동 3-2,27,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15556900,128.67369400,2018-06-30
418-2-000046,태백동고가다리아래,공영,노외,경상남도 창원시 진해구 태백동 4-100 일원,경상남도 창원시 진해구 태백동 4-100 일원,58,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15613500,128.67395100,2018-06-30
418-2-000047,안민고갯길공영주차장(격리병사),공영,노외,경상남도 창원시 진해구 태백동 4-24,경상남도 창원시 진해구 태백동 4-24,32,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15739300,128.67470800,2018-06-30
418-2-000058,태백동스포츠파크,공영,노외,경상남도 창원시 진해구 태백동 4-41,경상남도 창원시 진해구 태백동 4-41,20,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.15768700,128.67368900,2018-06-30
418-2-000040,여좌동 평지마을,공영,노외,경상남도 창원시 진해구 태백동 68-6,경상남도 창원시 진해구 태백동 68-6,16,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.16780300,128.65699900,2018-06-30
418-2-000039,파크랜드 옆 주차장,공영,노외,경상남도 창원시 진해구 태백동 70일대,경상남도 창원시 진해구 태백동 70일대,73,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.16836600,128.65625700,2018-06-30
418-2-000060,시민회관주차장,공영,노외,경상남도 창원시 진해구 태백동 산55 인근,경상남도 창원시 진해구 태백동 산55 인근,119,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.16777000,128.66461700,2018-06-30
418-2-000049,대광사옆 주차장(대광사),공영,노외,경상남도 창원시 진해구 태백동 산84-15,경상남도 창원시 진해구 태백동 산84-15,23,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.17090000,128.65773800,2018-06-30
418-2-000048,장복공원공영주차장(대광사입구),공영,노외,경상남도 창원시 진해구 태백동 산98-1,경상남도 창원시 진해구 태백동 산98-1,21,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.17045700,128.65787700,2018-06-30
418-2-000116,풍호공원주차장,공영,노외,경상남도 창원시 진해구 풍호동 1,경상남도 창원시 진해구 풍호동 1,245,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.13361700,128.71037100,2018-06-30
418-2-000115,시청 주차장,공영,노외,경상남도 창원시 진해구 풍호동 1,경상남도 창원시 진해구 풍호동 1,511,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.13361700,128.71037100,2018-06-30
418-2-000111,풍호동사무소주차장,공영,노외,경상남도 창원시 진해구 풍호동 176-6,경상남도 창원시 진해구 풍호동 176-6,6,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.13751100,128.70732100,2018-06-30
418-2-000117,풍호동 공영주차장,공영,노외,경상남도 창원시 진해구 풍호동 305-26 일원,경상남도 창원시 진해구 풍호동 305-26 일원,126,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.13246600,128.70374400,2018-06-30
418-2-000110,풍산상가근처주차장,공영,노외,경상남도 창원시 진해구 풍호동 722-26,경상남도 창원시 진해구 풍호동 722-26,25,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.14028200,128.70203400,2018-06-30
418-2-000109,덕산동사무소공영주차장,공영,노외,경상남도 창원시 진해구 풍호동 764-1,경상남도 창원시 진해구 풍호동 764-1,22,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.14334800,128.70350900,2018-06-30
418-2-000022,여좌복개천공영주차장(해군사령부근처),공영,노외,경상남도 창원시 진해구 해군교육사령부,경상남도 창원시 진해구 해군교육사령부,100,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.13320400,128.71018100,2018-06-30
418-2-000001,향군회관옆 공영주차장,공영,노외,경상남도 창원시 진해구 회현동 8-1,경상남도 창원시 진해구 회현동 8-1,8,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-548-4434,35.14987400,128.65697600,2018-06-30
416-2-000035,서원곡공영주차장,공영,노외,경상남도 창원시 마산합포구 서원곡1길 14,"경상남도 창원시 마산합포구 교방동 231,232,235,498,499-86",37,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.21554900,128.56052700,2018-06-30
416-2-000037,저도비치로드공영주차장,공영,노외,"경상남도 창원시 마산합포구 구산면 구복리 326-4, 326-1","경상남도 창원시 마산합포구 구산면 구복리 326-4, 326-1",61,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.05871200,128.56190900,2018-06-30
416-2-000013,저도연륙교제2공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 구복리 산 168,경상남도 창원시 마산합포구 구산면 구복리 산 168,23,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.06482700,128.56122700,2018-06-30
416-2-000012,저도연륙교제1공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 구복리 산186-1,경상남도 창원시 마산합포구 구산면 구복리 산186-1,28,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.06855200,128.56283200,2018-06-30
416-2-000020,내포마을(아래)공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 내포리 206-1,경상남도 창원시 마산합포구 구산면 내포리 206-1,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.09629000,128.58160200,2018-06-30
416-2-000019,내포마을(윗)공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 내포리 603,경상남도 창원시 마산합포구 구산면 내포리 603,31,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.09964000,128.57664600,2018-06-30
416-2-000017,상마전마을공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 마전리 340-1,경상남도 창원시 마산합포구 구산면 마전리 340-1,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.13001500,128.53207000,2018-06-30
416-2-000022,반동마을공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 반동리 322-1,경상남도 창원시 마산합포구 구산면 반동리 322-1,23,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.08405500,128.58404800,2018-06-30
416-2-000018,해양드라마세트장공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 석곡리 765-1,경상남도 창원시 마산합포구 구산면 석곡리 765-1,29,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.11088000,128.54376100,2018-06-30
416-2-000014,원전마을공영주차장,공영,노외,경상남도 창원시 마산합포구 이순신로 673,경상남도 창원시 마산합포구 구산면 심리 22-6,165,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.06802800,128.63076200,2018-06-30
416-2-000016,심리마을공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 심리 564-12,경상남도 창원시 마산합포구 구산면 심리 564-12,24,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.07021800,128.60800600,2018-06-30
416-2-000021,신촌마을공영주차장,공영,노외,경상남도 창원시 마산합포구 구산면 옥계리 826-1,경상남도 창원시 마산합포구 구산면 옥계리 826-1,30,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.09474100,128.58698700,2018-06-30
416-2-000015,유산마을공영주차장,공영,노외,경상남도 창원시 마산합포구 유산군령로 270,경상남도 창원시 마산합포구 구산면 유산리 115-3,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.13147000,128.56319800,2018-06-30
416-2-000004,부림동공영유료주차장,공영,노외,경상남도 창원시 마산합포구 부림동 106-95,경상남도 창원시 마산합포구 부림동 106-95,30,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20412300,128.57070800,2018-06-30
416-2-000006,어린교공영유료주차장,공영,노외,경상남도 창원시 마산합포구 산호동 2,경상남도 창원시 마산합포구 산호동 2,135,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.22036100,128.58740700,2018-06-30
416-2-000003,합포동공영유료주차장,공영,노외,경상남도 창원시 마산합포구 합포동3길 13-2,경상남도 창원시 마산합포구 산호동 338-22,59,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20889800,128.58311800,2018-06-30
416-2-000044,동서동공영주차장,공영,노외,경상남도 창원시 마산합포구 동서북6길 3,경상남도 창원시 마산합포구 수성동 75-3,5,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.20412900,128.57385800,2018-06-30
416-2-000034,깡통골목공영주차장,공영,노외,"경상남도 창원시 마산합포구 신창동 3-12, 22","경상남도 창원시 마산합포구 신창동 3-12, 22",12,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.18877000,128.55995900,2018-06-30
416-2-000033,예곡마을공영주차장,공영,노외,경상남도 창원시 마산합포구 예곡동 347-3,경상남도 창원시 마산합포구 예곡동 347-3,7,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.17052900,128.54537600,2018-06-30
416-2-000008,오동동2공영유료주차장,공영,노외,경상남도 창원시 마산합포구 오동동 60-27,경상남도 창원시 마산합포구 오동동 60-27,54,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20935000,128.57898000,2018-06-30
416-2-000007,오동동1공영유료주차장,공영,노외,경상남도 창원시 마산합포구 오동동 88-3,경상남도 창원시 마산합포구 오동동 88-3,67,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20905700,128.57819900,2018-06-30
416-2-000045,우산동공영주차장,공영,노외,경상남도 창원시 마산합포구 첨단산업로 3,경상남도 창원시 마산합포구 우산동 300,65,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4437,35.15878000,128.55005000,2018-06-30
416-2-000048,청량산공영주차장,공영,노외,경상남도 창원시 마산합포구 월영동 134-85,경상남도 창원시 마산합포구 월영동 134-85,32,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4440,35.18763400,128.55233100,2018-06-30
416-2-000032,월영동공영주차장,공영,노외,"경상남도 창원시 마산합포구 월영동 265,265-2,271,694-1","경상남도 창원시 마산합포구 월영동 265,265-2,271,694-1",29,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.18205700,128.56333800,2018-06-30
416-2-000030,월영마을공영주차장,공영,노외,경상남도 창원시 마산합포구 월영동 711,경상남도 창원시 마산합포구 월영동 711,49,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.17137800,128.56081700,2018-06-30
416-2-000031,만날제공연장주차장,공영,노외,경상남도 창원시 마산합포구 만날고개1길 60-7,경상남도 창원시 마산합포구 월영동 산175-11,40,1,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.18525000,128.54916300,2018-06-30
416-2-000005,자산동공영유료주차장,공영,노외,경상남도 창원시 마산합포구 자산동 20,경상남도 창원시 마산합포구 자산동 20,34,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20528800,128.56507100,2018-06-30
416-2-000009,중성동1공영유료주차장,공영,노외,경상남도 창원시 마산합포구 중성동 171-1,경상남도 창원시 마산합포구 중성동 171-1,31,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20983100,128.57455700,2018-06-30
416-2-000010,중성동2공영유료주차장,공영,노외,경상남도 창원시 마산합포구 중성동 62-15,경상남도 창원시 마산합포구 중성동 62-15,15,1,미시행,평일+토요일+공휴일,08:00,00:00,08:00,00:00,08:00,00:00,유료,30,500,10,200,16,6000,85000,현금,승용차기준,경상남도 창원시청,055-220-4436,35.20915700,128.57604600,2018-06-30
416-2-000025,교동마을공영주차장,공영,노외,경상남도 창원시 마산합포구 진동면 교동리 704-1,경상남도 창원시 마산합포구 진동면 교동리 704-1,13,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.11870500,128.49515600,2018-06-30
416-2-000024,신기마을공영주차장,공영,노외,경상남도 창원시 마산합포구 진동면 신기리 443-1,경상남도 창원시 마산합포구 진동면 신기리 443-1,36,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.11195000,128.47588500,2018-06-30
416-2-000023,입곡마을공영주차장,공영,노외,경상남도 창원시 마산합포구 진동면 인곡리 741,경상남도 창원시 마산합포구 진동면 인곡리 741,15,2,미시행,평일+토요일+공휴일,00:00,00:00,00:00,00:00,00:00,00:00,무료,0,0,,,,,,,,경상남도 창원시청,055-220-4436,35.13644100,128.51768200,2018-06-30
